AVAILABILITY & PRICING TEXT FILE,,,,,,,,,,,,,,,,,,,,
Product ID,Product Status,Item Status,Product Description,Description #2,Description #3,Reg Price,P/U Price,SOH,ALC,Avail,PO Date 1,PO Qty 1,PO Date 2,PO Qty 2,PO Date 3,PO Qty 3,PO Date 4,PO Qty 4,PO Date 5,PO Qty 5
D316-SC,Slow Seller,Active,D316 SIDE CHAIR **SET OF 2**,GRAY LINEN LOOK,* 1 BOX *,2,1,40,0,40,,,,,,,,,,
 ,,,,,,,,,,,,,,,,,,,,
D317D5,Slow Seller,Active,D317 5PC. DINING SET,BEIGE LINEN LOOK,* 4 BOXES *,2,1,,,32,,,,,,,,,,
D317D6,Slow Seller,Active,D317 6PC. DINING SET W/ BENCH,BEIGE LINEN LOOK,* 5 BOXES *,649,683,,,32,,,,,,,,,,
D317D7,Slow Seller,Active,D317 7PC. DINING SET,BEIGE LINEN LOOK,* 5 BOXES *,2,1,,,21,,,,,,,,,,
D317-B,Slow Seller,Active,D317 BENCH,BEIGE LINEN LOOK,* 1 BOX *,2,1,38,0,38,,,,,,,,,,
D317-SC,Slow Seller,Active,D317 SIDE CHAIR **SET OF 2**,BEIGE LINEN LOOK,* 1 BOX *,2,1,64,0,64,,,,,,,,,,
 ,,,,,,,,,,,,,,,,,,,,
D318-CHT,Slow Seller,Active,D318 & D319 COUNTER HEIGHT TABLE,RUSTIC DARK OAK ,* 2 BOXES *,2,1,,,65,,,,,,,,,,
D318CH5,Slow Seller,Active,D318 5PC. COUNTER HEIGHT SET,GRAY LINEN LOOK,* 4 BOXES *,2,1,,,38,,,,,,,,,,
D318CH6,Slow Seller,Active,D318 6PC. COUNTER HEIGHT SET W/ BENCH,GRAY LINEN LOOK,* 5 BOXES *,749,788,,,38,,,,,,,,,,
D318CH7,Slow Seller,Active,D318 7PC. COUNTER HEIGHT SET,GRAY LINEN LOOK,* 5 BOXES *,2,1,,,25,,,,,,,,,,
D318-CHB,Slow Seller,Active,D318 COUNTER HEIGHT BENCH,GRAY LINEN LOOK,* 1 BOX *,2,1,42,0,42,,,,,,,,,,
D318-CHC,Slow Seller,Active,D318 COUNTER HEIGHT CHAIR **SET OF 2**,GRAY LINEN LOOK,* 1 BOX *,2,1,75,0,75,,,,,,,,,,
D318-CHTB,Slow Seller,Active,D318 & D319 COUNTER HEIGHT TABLE BASE,RUSTIC DARK OAK ,* BOX 2 OF 2 *,0,,71,0,71,,,,,,,,,,
D318-CHTT,Slow Seller,Active,D318 & D319 COUNTER HEIGHT TABLE TOP,RUSTIC DARK OAK,* BOX 1 OF 2 *,0,,65,0,65,,,,,,,,,,
 ,,,,,,,,,,,,,,,,,,,,
D319CH5,Slow Seller,Active,D319 5PC. COUNTER HEIGHT SET,BEIGE LINEN LOOK,* 4 BOXES *,2,1,,,19,,,,,,,,,,
D319CH6,Slow Seller,Active,D319 6PC. COUNTER HEIHT SET W/ BENCH,BEIGE LINEN LOOK,* 5 BOXES *,749,788,,,19,,,,,,,,,,
D319CH7,Slow Seller,Active,D319 7PC. COUNTER HEIGHT SET,BEIGE LINEN LOOK,* 5 BOXES *,2,1,,,12,,,,,,,,,,
D319-CHB,Slow Seller,Active,D319 COUNTER HEIGHT BENCH,BEIGE LINEN LOOK,* 1 BOX *,2,1,25,0,25,,,,,,,,,,
D319-CHC,Slow Seller,Active,D319 COUNTER HEIGHT CHAIR **SET OF 2**,BEIGE LINEN LOOK,* 1 BOX *,2,1,37,0,37,,,,,,,,,,
 ,,,,,,,,,,,,,,,,,,,,
D450-51-52,Slow Seller,Active,3PC. BREAKFEAT NOOK SET,TWO TONE RUSTIC BROWN/ WHITE,* 4 BOXES *,788,749,,,27,,,,,,,,,,
D450,Slow Seller,Active,D450 DINING TABLE,TWO TONE RUSTIC BROWN/ WHITE,* BOX 1 OF 1 *,2,1,28,0,28,,,,,,,,,,
 ,,,,,,,,,,,,,,,,,,,,
D451,Slow Seller,Active,D451 SINGLE BENCH,TWO TONE RUSTIC BROWN/ WHITE,* 1 BOX *,2,1,27,0,27,,,,,,,,,,
 ,,,,,,,,,,,,,,,,,,,,
D452,Slow Seller,Active,D452 CORNER BENCH,TWO TONE RUSTIC BROWN/ WHITE,* 2 BOXES *,2,1,,,30,,,,,,,,,,
D452-A,Slow Seller,Active,D452 CORNER BENCH BACK PANEL & STORAGE,TWO TONE RUSTIC BROWN/ WHITE,* BOX 1 OF 2 *,0,,30,0,30,,,,,,,,,,
D452-B,Slow Seller,Active,D452 CORNER BENCH SIDE & CORNER PANELS,TWO TONE RUSTIC BROWN/ WHITE,* BOX 2 OF 2 *,0,,30,0,30,,,,,,,,,,
 ,,,,,,,,,,,,,,,,,,,,
D46CH5,Slow Seller,Active,D46 5PC. COUNTER HEIGHT SET,LIGHT GRAY COLOR,* 3 BOXES *,349,367,,,95,,,,,,,,,,
D46-CHC,Slow Seller,Active,D46 COUNTER HEIGHT CHAIR **SET OF 2**,LIGHT GRAY COLOR,LINEN LOOK,1,1,191,2,189,,,,,,,,,,
D46-CHT,Slow Seller,Active,D46 COUNTER HEIGHT TABLE,LIGHT GRAY COLOR,* 1 BOX *,129,136,286,0,286,,,,,,,,,,
 ,,,,,,,,,,,,,,,,,,,,
D499-DT,Slow Seller,Active,D499 DINING TABLE,GRAY,* 2 BOXES *,2,1,,,30,,,,,,,,,,
D499D6,Slow Seller,Active,6PC. DINING SET,* 5 BOXES *,BEIGE LINEN FABRIC,499,525,,,2,,,,,,,,,,
D499D7,Slow Seller,Active,7PC. DINING SET,* 5 BOXES *,BEIGE LINEN FABRIC,549,578,,,25,,,,,,,,,,
D499-B,Slow Seller,Active,D499 BENCH,BEIGE LINEN FABRIC,* 1 BOX *,2,1,2,0,2,,,,,,,,,,
D499-DTB,Slow Seller,Active,D499 DINING TABLE BASE,GRAY,* BOX 2 OF 3 *,0,,32,0,32,,,,,,,,,,
D499-DTT,Slow Seller,Active,D499 DINING TABLE TOP,GRAY ,* BOX 1 OF 2 *,0,,30,0,30,,,,,,,,,,
D499-SC2,Slow Seller,Active,D499 SIDE CHAIR **SET OF 2**,BEIGE LINEN FABRIC,* 1 BOX *,2,1,76,0,76,,,,,,,,,,
 ,,,,,,,,,,,,,,,,,,,,
D66D6,Slow Seller,Active,6PC. DINING SET W/ BENCH,GRAY COLOR,* 4 BOXES *,683,649,,,0,,,,,,,,,,
D66D7,Slow Seller,Active,7PC. DINING SET,GRAY COLOR,* 4 BOXES *,805,766,,,0,,,,,,,,,,
D66-B,Slow Seller,Active,D66 BENCH,GRAY COLOR,* 1 BOX *,199,189,23,0,23,,,,,,,,,,
D66-DT,Slow Seller,Active,D66 & D67 DINING TABLE,RUSTIC DARK OAK,* 1 BOX *,335,319,20,0,20,,,,,,,,,,
D66-SC,Slow Seller,Active,D66 SIDE CHAIR **SET OF 2**,GRAY COLOR,* 1 BOX *,157,149,0,0,0,,,,,,,,,,
 ,,,,,,,,,,,,,,,,,,,,
D67D6,Slow Seller,Active,6PC. DINING SET W/ BENCH,BEIGE COLOR,* 4 BOXES *,683,649,,,1,,,,,,,,,,
D67D7,Slow Seller,Active,7PC. DINING SET,BEIGE COLOR,* 4 BOXES *,805,766,,,0,,,,,,,,,,
D67-B,Slow Seller,Active,D67 BENCH,BEIGE COLOR,* 1 BOX *,199,189,4,0,4,,,,,,,,,,
D67-SC,Slow Seller,Active,D67 SIDE CHAIR **SET OF 2**,BEIGE COLOR,* 1 BOX *,157,149,1,0,1,,,,,,,,,,
 ,,,,,,,,,,,,,,,,,,,,
D70CH6,Slow Seller,Active,6PC. COUNTER HEIGHT SET W/ BENCH,GRAY COLOR ,* 4 BOXES *,631,599,,,0,,,,,,,,,,
D70CH7,Slow Seller,Active,7PC. COUNTER HEIGHT SET ,GRAY COLOR,* 4 BOXES *,683,649,,,5,,,,,,,,,,
D70-CHB,Slow Seller,Active,D70 COUNTER HEIGHT BENCH,GRAY COLOR,* 1 BOX *,210,200,0,0,0,,,,,,,,,,
D70-CHC,Slow Seller,Active,D70 COUNTER HEIGHT CHAIR **SET OF 2**,GRAY COLOR,* 1 BOX *,168,160,16,0,16,,,,,,,,,,
D70-CHT,Slow Seller,Active,D70 & D71 COUNTER HEIGHT TABLE,RUSTIC DARK OAK,* 1 BOX *,346,329,37,0,37,,,,,,,,,,
 ,,,,,,,,,,,,,,,,,,,,
D71CH6,Slow Seller,Active,6PC. COUNTER HEIGHT SET W/ BENCH,BEIGE COLOR,* 4 BOXES *,631,599,,,0,,,,,,,,,,
D71CH7,Slow Seller,Active,7PC. COUNTER HEIGHT SET,BEIGE COLOR,* 4 BOXES *,631,599,,,0,,,,,,,,,,
D71-CHB,Slow Seller,Active,D71 COUNTER HEIGHT BENCH,BEIGE COLOR,* 1 BOX *,210,200,0,0,0,,,,,,,,,,
D71-CHC,Slow Seller,Active,D71 COUNTER HEIGHT CHAIR **SET OF 2**,BEIGE COLOR,* 1 BOX *,168,160,0,0,0,,,,,,,,,,
 ,,,,,,,,,,,,,,,,,,,,
D873CH6,Slow Seller,Active,D873 6PC. COUNTER HEIGHT SET W/ BENCH,RUSTIC W/ BEIGE LINEN,* 4 BOXES *,499,525,,,57,,,,,,,,,,
D873CH7,Slow Seller,Active,D873 7PC. COUNTER HEIGHT SET,RUSTIC W/ BEIGE LINEN,* 4 BOXES *,549,578,,,39,,,,,,,,,,
D873-CHB,Slow Seller,Active,D873 COUNTER HEIGHT BENCH,BEIGE LINEN,* 1 BOX *,1,1,74,0,74,,,,,,,,,,
D873-CHC,Slow Seller,Active,D873 COUNTER HEIGHT CHAIRS **SET OF 2**,BEIGE LINEN,* 1 BOX *,160,168,118,0,118,,,,,,,,,,
D873-CHT,Slow Seller,Active,D873 COUNTER HEIGHT TABLE,RUSTIC,* 1 BOX *,278,292,57,0,57,,,,,,,,,,
 ,,,,,,,,,,,,,,,,,,,,
K18,Slow Seller,Active,K18 TWIN BED W/ T TRUNDLE BED,BLACK COLOR,VELVET FABRIC,209,199,32,1,31,,,,,,,,,,
 ,,,,,,,,,,,,,,,,,,,,
K19,Slow Seller,Active,K19 TWIN BED W/ T TRUNDLE BED,NAVY BLUE COLOR,VELVET FABRIC,209,199,73,1,72,,,,,,,,,,
 ,,,,,,,,,,,,,,,,,,,,
K20,Slow Seller,Active,K20 TWIN BED W/ T TRUNDLE BED,GRAY COLOR,WOVEN FABRIC,209,199,125,11,114,,,,,,,,,,
 ,,,,,,,,,,,,,,,,,,,,
K26,Slow Seller,Active,K26 FULL BED W/ T TRUNDLE BED,DARK COFFEE COLOR,LINEN,262,249,67,2,65,,,,,N/D,20,,,,
 ,,,,,,,,,,,,,,,,,,,,
K27,Slow Seller,Active,K27 FULL BED W/ T TRUNDLE BED,DARK GRAY COLOR,WOVEN FABRIC,262,249,2,1,1,,,,,,,,,,
 ,,,,,,,,,,,,,,,,,,,,
K28,Slow Seller,Active,K28 FULL BED W/ T TRUNDLE BED,BLACK COLOR,VELVET FABRIC,402,382,0,0,0,,,,,,,,,,
 ,,,,,,,,,,,,,,,,,,,,
K29,Slow Seller,Active,K29 FULL BED W/ T TRUNDLE BED,NAVY BLUE COLOR,VELVET FABRIC,402,382,0,0,0,,,,,,,,,,
 ,,,,,,,,,,,,,,,,,,,,
OC35,Slow Seller,Active,OC35 OFFICE CHAIR,DARK GRAY VELVET,GOLD CHROME,121,115,133,0,133,,,,,,,,,,
 ,,,,,,,,,,,,,,,,,,,,
OC36,Slow Seller,Active,OC36 OFFICE CHAIR,NAVY BLUE VELVET,GOLD CHROME,121,115,38,0,38,,,,,,,,,,
 ,,,,,,,,,,,,,,,,,,,,
OC37,Slow Seller,Active,OC37 OFFICE CHAIR ,BLACK VELVET,GOLD CHROME,121,115,34,0,34,,,,,,,,,,
 ,,,,,,,,,,,,,,,,,,,,
OC39,Slow Seller,Active,OC39 OFFICE CHAIR,WHITE FAUX LEATHER,* 1 BOX *,115,109,149,0,149,,,,,,,,,,
 ,,,,,,,,,,,,,,,,,,,,
OC40,Slow Seller,Active,OC40 OFFICE CHAIR,DARK GRAY COLOR,VELVET FABRIC,115,109,292,0,292,,,,,,,,,,
 ,,,,,,,,,,,,,,,,,,,,
OC41,Slow Seller,Active,OC41 OFFICE CHAIR,NAVY BLUE COLOR,VELVET FABRIC,115,109,8,0,8,,,,,,,,,,
 ,,,,,,,,,,,,,,,,,,,,
OC42,Slow Seller,Active,OC42 OFFICE CHAIR,BLACK VELVET COLOR,VELVET FABRIC,115,109,137,0,137,,,,,,,,,,
 ,,,,,,,,,,,,,,,,,,,,
S307,Slow Seller,Active,S307 3PC SECTIONAL,ORANGE COLOR,BONDED LEATHER,1262,1199,,,0,,,,,,,,,,
S307-SE4,Slow Seller,Active,S307 3PC. SECTIONAL W/ OTTOMAN,ORANGE COLOR,BONDED LEATHER,1473,1399,,,0,,,,,,,,,,
S307-1,Slow Seller,Active,S307 LSF LOVESEAT,ORANGE COLOR,BONDED LEATHER,0,,1,0,1,,,,,,,,,,
S307-2,Slow Seller,Active,S307 CORNER WEDGE,ORANGE COLOR,BONDED LEATHER,0,,1,0,1,,,,,,,,,,
S307-3,Slow Seller,Active,S307 RSF LOVESEAT,ORANGE COLOR,BONDED LEATHER,0,,0,0,0,,,,,,,,,,
S307-LEG,Slow Seller,Active,"S304, S306, S307, S308, S309 CHROME LEGS",* 1 BOX *,** PC 4 OF 4 **,0,,1,1,0,,,,,,,,,,
 ,,,,,,,,,,,,,,,,,,,,
S308,Slow Seller,Active,S308 3PC SECTIONAL,BLACK COLOR,BODNED LEATHER,1679,1599,,,0,,,,,,,,,,
S308-SE4,Slow Seller,Active,S308 3PC. SECTIONAL W/ OTTOMAN,BLACK COLOR,BONDED LEATHER,1993,1898,,,0,,,,,,,,,,
S308-1,Slow Seller,Active,S308 LSF LOVESEAT,BLACK COLOR,BONDED LEATHER,0,,0,0,0,,,,,,,,,,
S308-2,Slow Seller,Active,S308 CORNER WEDGE,BLACK COLOR,BONDED LEATHER,0,,1,0,1,,,,,,,,,,
S308-3,Slow Seller,Active,S308 RSF LOVESEAT,BLACK COLOR,BODNED LEATHER,0,,0,0,0,,,,,,,,,,
 ,,,,,,,,,,,,,,,,,,,,
S309,Slow Seller,Active,S309 3PC. SECTIONAL,CLOUD COLOR,LEATH-AIRE,1262,1199,,,0,,,,,,,,,,
S309-SE4,Slow Seller,Active,S309 3PC. SECTIONAL W/ OTTOMAN,CLOUD COLOR,LEATH-AIRE,1993,1898,,,0,,,,,,,,,,
S309-1,Slow Seller,Active,S309 LSF LOVESEAT,CLOUD COLOR,LEATH-AIRE,0,,2,1,1,,,,,,,,,,
S309-2,Slow Seller,Active,S309 CORNER WEDGE,CLOUD COLOR,LEATH-AIRE,0,,2,1,1,,,,,,,,,,
S309-3,Slow Seller,Active,S309 RSF LOVESEAT,CLOUD COLOR,LEATH-AIRE,0,,2,1,1,,,,,,,,,,
 ,,,,,,,,,,,,,,,,,,,,
S310,Slow Seller,Active,S310 SOFA + LOVESEAT,GRAY VELVET FABRIC,* 2 BOXES *,946,899,,,0,,,,,,,,,,
S310-L,Slow Seller,Active,S310 LOVESEAT,GRAY VELVET FABRIC,* 1 BOX *,837,797,0,0,0,,,,,,,,,,
S310-S,Slow Seller,Active,S310 SOFA,GRAY VELVET FABRIC,* 1 BOX *,1043,993,1,0,1,,,,,,,,,,
 ,,,,,,,,,,,,,,,,,,,,
S311,Slow Seller,Active,S311 SOFA + LOVESEAT,NAVY BLUE VELVET FABRIC,* 2 BOXES *,1052,999,,,12,,,,,,,,,,
S311-L,Slow Seller,Active,S311 LOVESEAT,NAVY BLUE VELVET FABRIC,* 1 BOX *,837,797,12,0,12,,,,,,,,,,
S311-S,Slow Seller,Active,S311 SOFA,NAVY BLUE VELVET FABRIC,* 1 BOX *,1043,993,13,0,13,,,,,,,,,,
 ,,,,,,,,,,,,,,,,,,,,
S312,Slow Seller,Active,S312 SOFA + LOVESEAT,BLACK COLOR,VELVET FABRIC,1052,999,,,11,,,,,,,,,,
S312-L,Slow Seller,Active,S312 LOVESEAT,BLACK COLOR,VELVET FABRIC,837,797,18,0,18,,,,,,,,,,
S312-S,Slow Seller,Active,S312 SOFA ,BLACK COLOR,VELVET FABRIC,1043,993,11,0,11,,,,,,,,,,
 ,,,,,,,,,,,,,,,,,,,,
S313,Slow Seller,Active,S313 2PC. SECTIONAL,DARK GRAY VELVET W/ ,STAINLESS STEEL LEGS,841,799,,,26,,,,,,,,,,
S313-1,Slow Seller,Active,S313 LSF LOVESEAT,DARK GRAY VELVET W/,STAINLESS STEEL LEGS,0,,26,0,26,,,,,,,,,,
S313-2,Slow Seller,Active,S313 RSF CHAISE,DARK GRAY VELVET W/,STAINLESS STEEL LEGS,0,,26,0,26,,,,,,,,,,
 ,,,,,,,,,,,,,,,,,,,,
S314,Slow Seller,Active,S314 2PC. SECTIONAL,TEAL BLUE VELVET W/,STAINLESS STEEL LEGS,841,799,,,8,,,,,,,,,,
S314-1,Slow Seller,Active,S314 LSF LOVESEAT,TEAL BLUE VELVET W/,STAINLESS STEEL LEGS,0,,8,0,8,,,,,,,,,,
S314-2,Slow Seller,Active,S314 RSF CHAISE,TEAL BLUE VELVET W/,STAINLESS STEEL LEGS,0,,8,0,8,,,,,,,,,,
 ,,,,,,,,,,,,,,,,,,,,
S315,Slow Seller,Active,S315 2PC. SECTIONAL,BLACK VELVET W/,STAINLESS STEEL LEGS,841,799,,,12,,,,,,,,,,
S315-1,Slow Seller,Active,S315 LSF LOVESEAT,BLACK VELVET W/,STAINLESS STEEL LEGS,0,,12,0,12,,,,,,,,,,
S315-2,Slow Seller,Active,S315 RSF CHAISE,BLACK VELVET W/,STAINLESS STEEL LEGS,0,,12,0,12,,,,,,,,,,
 ,,,,,,,,,,,,,,,,,,,,
S316,Slow Seller,Active,S316 2PC. SECTIONAL,EMERALD GREEN VELVET W/,STAINLESS STEEL GOLD LEGS,1045,995,,,0,,,,,,,,,,
S316-1,Slow Seller,Active,S316 LSF LOVESEAT,EMERALD GREEN VELVET W/,STAINLESS STEEL GOLD LEGS,0,,0,0,0,,,,,,,,,,
S316-2,Slow Seller,Active,S316 RSF CHAISE,EMERALD GREEN VELVET W/,STAINLESS STEEL GOLD LEGS,0,,0,0,0,,,,,,,,,,
 ,,,,,,,,,,,,,,,,,,,,
S317,Slow Seller,Active,S317 2PC. SECTIONAL,DARK GRAY VELVET W/,STAINLESS STEEL GOLD LEGS,736,699,,,5,,,,,,,,,,
S317-1,Slow Seller,Active,S317 LSF LOVESEAT,DARK GRAY VELVET W/,STAINLESS STEEL GOLD LEGS,0,,5,0,5,,,,,,,,,,
S317-2,Slow Seller,Active,S317 RSF CHAISE,DARK GRAY VELVET W/,STAINLESS STEEL GOLD LEGS,0,,6,0,6,,,,,,,,,,
 ,,,,,,,,,,,,,,,,,,,,
S318,Slow Seller,Active,S318 2PC. SECTIONAL,TEAL BLUE VELVET W/,STAINLESS STEEL GOLD LEGS,736,699,,,1,,,,,,,,,,
S318-1,Slow Seller,Active,S318 LSF LOVESEAT,TEAL BLUE VELVET W/,STAINLESS STEEL GOLD LEGS,0,,1,0,1,,,,,,,,,,
S318-2,Slow Seller,Active,S318 RSF CHAISE,TEAL BLUE VELVET W/,STAINLESS STEEL GOLD LEGS,0,,1,0,1,,,,,,,,,,
 ,,,,,,,,,,,,,,,,,,,,
S319,Slow Seller,Active,S319 2PC. SECTIONAL,BLACK VELVET W/,STAINLESS STEEL GOLD LEGS,841,799,,,0,,,,,,,,,,
S319-1,Slow Seller,Active,S319 LSF LOVESEAT,BLACK VELVET W/,STAINLESS STEEL GOLD LEGS,0,,0,0,0,,,,,,,,,,
S319-2,Slow Seller,Active,S319 RSF CHAISE,BLACK VELVET W/,STAINLESS STEEL GOLD LEGS,0,,0,0,0,,,,,,,,,,
 ,,,,,,,,,,,,,,,,,,,,
S333,Slow Seller,Active,S333 2PC. SECTIONAL,NAVY BLUE VELVET W/,STAINLESS STEEL LEGS,841,799,,,8,,,,,,,,,,
S333-1,Slow Seller,Active,S333 LSF LOVESEAT,NAVY BLUE VELVET W/,STAINLESS STEEL LEGS,0,,8,0,8,,,,,,,,,,
S333-2,Slow Seller,Active,S333 RSF CHAISE,NAVY BLUE VELVET W/,STAINLESS STEEL LEGS,0,,8,0,8,,,,,,,,,,
 ,,,,,,,,,,,,,,,,,,,,
S334,Slow Seller,Active,S334 2PC. SECTIONAL,WHITE LEATH-AIRE W/,STAINLESS STEEL LEGS,841,799,,,2,,,,,,,,,,
S334-1,Slow Seller,Active,S334 LSF LOVESEAT,WHITE LEATH-AIRE W/,STAINLESS STEEL LEGS,0,,2,0,2,,,,,,,,,,
S334-2,Slow Seller,Active,S334 RSF CHAISE,WHITE LEATH-AIRE W/ ,STAINLESS STEEL LEGS,0,,2,0,2,,,,,,,,,,
 ,,,,,,,,,,,,,,,,,,,,
S335,Slow Seller,Active,S335 2PC. SECTIONAL,NAVY BLUE VELVET W/,STAINLESS STEEL GOLD LEGS,841,799,,,6,,,,,,,,,,
S335-1,Slow Seller,Active,S335 LSF LOVESEAT,NAVY BLUE VELVET W/,STAINLESS STEEL GOLD LEGS,0,,7,0,7,,,,,,,,,,
S335-2,Slow Seller,Active,S335 RSF CHAISE,NAVY BLUE VELVET W/,STAINLESS STEEL GOLD LEGS,0,,6,0,6,,,,,,,,,,
 ,,,,,,,,,,,,,,,,,,,,
S336,Slow Seller,Active,S336 2PC. SECTIONAL,WHITE LEATH-AIRE W/,STAINLESS STEEL GOLD LEGS,841,799,,,5,,,,,,,,,,
S336-1,Slow Seller,Active,S336 LSF LOVESEAT,WHITE LEATH-AIRE W/ ,STAINLESS STEEL GOLD LEGS,0,,5,0,5,,,,,,,,,,
S336-2,Slow Seller,Active,S336 RSF CHAISE,WHITE LEATH-AIRE W/,STAINLESS STEEL GOLD LEGS,0,,5,0,5,,,,,,,,,,
 ,,,,,,,,,,,,,,,,,,,,
SC21,Slow Seller,Active,SC21 SIDE CHAIR ** SET OF 2 **,BRONZE COLOR,FAUX LEATHER,95,100,228,6,222,,,,,,,,,,
 ,,,,,,,,,,,,,,,,,,,,
SC22,Slow Seller,Active,SC22 SIDE CHAIR ** SET OF 2 **,COFFEE COLOR,FAUX LEATHER,95,100,70,0,70,,,,,,,,,,
 ,,,,,,,,,,,,,,,,,,,,
SC23,Slow Seller,Active,SC23 SIDE CHAIR ** SET OF 2 **,CHARCOAL COLOR,FAUX LEATHER,95,100,14,0,14,,,,,,,,,,
 ,,,,,,,,,,,,,,,,,,,,
SC24,Slow Seller,Active,SC24 SIDE CHAIR ** SET OF 2 **,WHITE COLOR,FAUX LEATHER,95,100,7,3,4,,,,,,,,,,
