AVAILABILITY & PRICING TEXT FILE,,,,,,,,,,,,,,,,,,,,
Product ID,Product Status,Item Status,Product Description,Description #2,Description #3,Reg Price,P/U Price,SOH,ALC,Avail,PO Date 1,PO Qty 1,PO Date 2,PO Qty 2,PO Date 3,PO Qty 3,PO Date 4,PO Qty 4,PO Date 5,PO Qty 5
D221-6SC72,,Active,MIXED 7PC. DINING SET,* 5 BOXES *,,1178,1240,,,13,,,,,,,,,,
D221-6SC73,,Active,MIXED 7PC. DINING SET,* 5 BOXES *,,1178,1240,,,3,,,,,,,,,,
D221-DT,,Active,D221 DINING TABLE,CLEAR GLASS W/ STAINLESS STEEL LEGS,* 2 BOXES *,452,475,,,50,,,,,,,,,,
D221-SET-A1,,Active,MIXED 6PC. DINING SET W/ BENCH,* 5 BOXES *,CLEAR W/ STAINLESS STEEL,1395,1468,,,24,,,,,,,,,,
D221-SET-A2,,Active,MIXED 6PC. DINING SET W/ BENCH,* 5 BOXES *,CLEAR W/ STAINLESS STEEL,1395,1468,,,10,,,,,,,,,,
D221-SET-A3,,Active,MIXED 6PC. DINING SET W/ BENCH,* 5 BOXES *,CLEAR W/ STAINLESS STEEL,1395,1468,,,10,,,,,,,,,,
D221-SET-A4,,Active,MIXED 6PC. DINING SET W/ BENCH,* 5 BOXES *,CLEAR W/ STAINLESS STEEL,1395,1468,,,7,,,,,,,,,,
D221-DTB,,Active,D221 DINING TABLE LEGS,STAINLESS STEEL,* BOX 2 OF 2 *,0,,52,0,52,,,,,8/4/2022,120,,,,
D221-DTT,Top Seller,Active,D221 DINING TABLE TOP,CLEAR GLASS TOP,* BOX 1 OF 2 *,0,,50,0,50,,,,,8/4/2022,124,,,,
 ,,,,,,,,,,,,,,,,,,,,
D222-4SC115,,Active,MIXED 5PC. DINING SET,* 4 BOXES *,,1052,1107,,,39,,,,,,,,,,
D222-4SC116,,Active,MIXED 5PC. DINING SET,* 4 BOXES *,,1052,1107,,,23,,,,,,,,,,
D222-4SC117,,Active,MIXED 5PC. DINING SET,* 4 BOXES *,,1052,1107,,,1,,,,,,,,,,
D222-4SC118,,Active,MIXED 5PC. DINING SET,* 4 BOXES *,,1052,1107,,,10,,,,,,,,,,
D222-4SC120,,Active,MIXED 5PC. DINING SET,* 4 BOXES *,,1138,1197,,,20,,,,,,,,,,
D222-4SC121,,Active,MIXED 5PC. DINING SET,* 4 BOXES *,,1138,1197,,,8,,,,,,,,,,
D222-4SC122,,Active,MIXED 5PC. DINING SET,* 4 BOXES *,,1138,1197,,,7,,,,,,,,,,
D222-4SC123,,Active,MIXED 5PC. DINING SET,* 4 BOXES *,,1138,1197,,,15,,,,,,,,,,
D222-4SC130,,Active,MIXED 5PC. DINING SET,* 4 BOXES *,,1058,1113,,,28,,,,,,,,,,
D222-4SC131,,Active,MIXED 5PC. DINING SET,* 4 BOXES *,,1058,1113,,,29,,,,,,,,,,
D222-4SC132,,Active,MIXED 5PC. DINING SET,* 4 BOXES *,,1058,1113,,,19,,,,,,,,,,
D222-4SC133,,Active,MIXED 5PC. DINING SET,* 4 BOXES *,,1058,1113,,,11,,,,,,,,,,
D222-4SC140,,Active,MIXED 5PC. DINING SET,* 4 BOXES *,,951,1001,,,25,,,,,,,,,,
D222-4SC141,,Active,MIXED 5PC. DINING SET,* 4 BOXES *,,951,1001,,,1,,,,,,,,,,
D222-4SC142,,Active,MIXED 5PC. DINING SET,* 4 BOXES *,,951,1001,,,1,,,,,,,,,,
D222-4SC143,,Active,MIXED 5PC. DINING SET,* 4 BOXES *,,951,1001,,,37,,,,,,,,,,
D222-4SC160,,Active,MIXED 5PC. DINING SET,* 4 BOXES *,,957,1007,,,51,,,,,,,,,,
D222-4SC161,,Active,MIXED 5PC. DINING SET,* 4 BOXES *,,957,1007,,,56,,,,,,,,,,
D222-4SC162,,Active,MIXED 5PC. DINING SET,* 4 BOXES *,,957,1007,,,0,,,,,,,,,,
D222-4SC163,,Active,MIXED 5PC. DINING SET,* 4 BOXES *,,957,1007,,,36,,,,,,,,,,
D222-4SC54,,Active,MIXED 5PC. DINING SET,* 4 BOXES *,,1375,1447,,,12,,,,,,,,,,
D222-4SC55,,Active,MIXED 5PC. DINING SET,* 4 BOXES *,,1375,1447,,,3,,,,,,,,,,
D222-4SC56,,Active,MIXED 5PC. DINING SET,* 4 BOXES *,,1375,1447,,,15,,,,,,,,,,
D222-4SC57,,Active,MIXED 5PC. DINING SET,* 4 BOXES *,,1375,1447,,,23,,,,,,,,,,
D222-4SC58,,Active,MIXED 5PC. DINING SET,* 4 BOXES *,,1375,1447,,,10,,,,,,,,,,
D222-4SC74,,Active,MIXED 5PC. DINING SET,* 4 BOXES *,,999,1051,,,71,,,,,,,,,,
D222-4SC75,,Active,MIXED 5PC. DINING SET,* 4 BOXES *,,999,1051,,,1,,,,,,,,,,
D222-4SC76,,Active,MIXED 5PC. DINING SET,* 4 BOXES *,,999,1051,,,32,,,,,,,,,,
D222-4SC77,,Active,MIXED 5PC. DINING SET,* 4 BOXES *,,999,1051,,,30,,,,,,,,,,
D222-6SC115,,Active,MIXED 7PC. DINING SET,* 5 BOXES *,,1341,1411,,,26,,,,,,,,,,
D222-6SC116,,Active,MIXED 7PC. DINING SET,* 5 BOXES *,,1341,1411,,,15,,,,,,,,,,
D222-6SC117,,Active,MIXED 7PC. DINING SET,* 5 BOXES *,,1341,1411,,,1,,,,,,,,,,
D222-6SC118,,Active,MIXED 7PC. DINING SET,* 5 BOXES *,,1341,1411,,,7,,,,,,,,,,
D222-6SC74,,Active,MIXED 7PC. DINING SET,* 5 BOXES *,,1261,1327,,,71,,,,,,,,,,
D222-6SC75,,Active,MIXED 7PC. DINING SET,* 5 BOXES *,,1261,1327,,,0,,,,,,,,,,
D222-6SC76,,Active,MIXED 7PC. DINING SET,* 5 BOXES *,,1261,1327,,,21,,,,,,,,,,
D222-6SC77,,Active,MIXED 7PC. DINING SET,* 5 BOXES *,,1261,1327,,,20,,,,,,,,,,
D222-DT,,Active,D222 DINING TABLE,CLEAR GLASS W/ STAINLESS STEEL GOLD LEGS,* 2 BOXES *,475,499,,,71,,,,,,,,,,
D222-DTB,Top Seller,Active,D222 DINING TABLE LEGS,STAINLESS STEEL GOLD,* BOX 2 OF 2 *,0,,71,0,71,,,,,8/4/2022,50,,,,
D222-DTT,Top Seller,Active,D222 DINING TABLE TOP,CLEAR GLASS,* BOX 1 OF 2 *,0,,74,0,74,,,,,8/4/2022,52,,,,
 ,,,,,,,,,,,,,,,,,,,,
D25D7,Top Seller,Active,D25 7PC. DINING SET W/ BENCH,RUSTIC GRAY FINISH W/ BEIGE FABRIC,* 6 BOXES *,1698,1787,,,84,,,,,,,,,,
D25D7-SC,Top Seller,Active,D25 7PC. DINING SET,RUSTIC GRAY FINISH W/ BEIGE FABRIC,* 5 BOXES *,1370,1442,,,109,,,,,,,,,,
D25D9,Top Seller,Active,D25 9PC. DINING SET,RUSTIC GRAY FINISH W/ BEIGE FABRIC,* 6 BOXES *,1645,1731,,,82,,,,,,,,,,
D25DT,,Active,D25 & D26 DINING TABLE,RUSTIC GRAY FINISH,* 2 BOXES *,547,575,,,221,,,,,,,,,,
D25-B,Top Seller,Active,D25 DOUBLE BENCH,BEIGE COLOR,* 1 BOX *,1,1,162,0,162,,,,,,,,,,
D25-DTB,Top Seller,Active,D25 & D26 DINING TABLE BASE,RUSTIC GRAY FINISH,* BOX 2 OF 2 *,0,,222,1,221,,,,,8/30/2022,4,,,,
D25-DTT,Top Seller,Active,D25 & D26 DINING TABLE TOP,RUSTIC GRAY FINISH,* BOX 1 OF 2 *,0,,229,1,228,,,,,8/30/2022,4,,,,
D25-SC1,Top Seller,Active,D25 SIDE CHAIR **SINGLE CHAIR**,BEIGE COLOR,* 1 BOX *,167,175,84,0,84,,,,,8/30/2022,1,,,,
D25-SC2,Top Seller,Active,D25 SIDE CHAIR **SET OF 2**,BEIGE COLOR,* 1 BOX *,275,289,326,0,326,,,,,,,,,,
 ,,,,,,,,,,,,,,,,,,,,
D26D7,Top Seller,Active,D26 7PC. DINING SET W/ BENCH,RUSTIC GRAY FINISH W/ GRAY FABRIC,* 6 BOXES *,1698,1787,,,91,,,,,,,,,,
D26D7-SC,Top Seller,Active,D26 7PC. DINING SET,RUSTIC GRAY FINISH W/ GRAY FABRIC,* 5 BOXES *,1370,1442,,,119,,,,,,,,,,
D26D9,Top Seller,Active,D26 9PC. DINING SET,RUSTIC GRAY FINISH W/ GRAY FABRIC,* 6 BOXES *,1645,1731,,,89,,,,,,,,,,
D26-B,Top Seller,Active,D26 DOUBLE BENCH,GRAY COLOR,* 1 BOX *,1,1,105,0,105,,,,,,,,,,
D26-SC1,Top Seller,Active,D26 SIDE CHAIR **SINGLE CHAIR**,GRAY COLOR,* 1 BOX *,1,1,91,0,91,,,,,,,,,,
D26-SC2,Top Seller,Active,D26 SIDE CHAIR **SET OF 2**,GRAY COLOR,* 1 BOX *,1,1,356,0,356,,,,,8/30/2022,6,,,,
 ,,,,,,,,,,,,,,,,,,,,
D27-CHT,,Active,D27 & D28 COUNTER HEIGHT TABLE,RUSTIC FINISH,* 2 BOXES *,1,1,,,97,,,,,,,,,,
D27CH7,,Active,D27 7PC. COUNTER HEIGHT SET W/ BENCH,RUSTIC FINISH,BEIGE LINEN FABRIC,1691,1779,,,26,,,,,,,,,,
D27CH7-SC,,Active,D27 7PC. COUNTER HEIGHT SET,RUSTIC FINISH,BEIGE LINEN FABRIC,1340,1410,,,68,,,,,,,,,,
D27CH9,,Active,D27 9PC. COUNTER HEIGHT SET,RUSTIC FINISH,BEIGE LINEN FABRIC,1620,1705,,,51,,,,,,,,,,
D27-CHB,,Active,D27 COUNTER HEIGHT BENCH,BEIGE LINEN FABRIC,* 1 BOX *,490,515,26,0,26,,,,,,,,,,
D27-CHC,Top Seller,Active,D27 COUNTER HEIGHT CHAIR **SET OF 2**,BEIGE LINEN FABRIC,* 1 BOX *,281,295,205,0,205,,,,,,,,,,
D27-CHC1,,Active,D27 COUNTER HEIGHT CHAIR **SINGLE CHAIR**,BEIGE FABRIC,* 1 BOX *,142,149,31,0,31,,,,,,,,,,
D27-CHTB,,Active,D27 & D28 COUNTER HEIGHT TABLE BASE,RUSTIC FINISH,* BOX 2 OF 2 *,0,,98,0,98,,,,,,,,,,
D27-CHTT,,Active,D27 & D28 COUNTER HEIGHT TABLE TOP,RUSTIC FINISH,* BOX 1 OF 2 *,0,,97,0,97,,,,,,,,,,
 ,,,,,,,,,,,,,,,,,,,,
D28CH7,,Active,D28 7PC. COUNTER HEIGHT SET W/ BENCH,RUSTIC FINISH ,GRAY LINEN FABRIC,1691,1779,,,4,,,,,,,,,,
D28CH7-SC,,Active,D28 7PC. COUNTER HEIGHT SET,RUSTIC FINISH,GREY LINEN FABRIC,1340,1410,,,35,,,,,,,,,,
D28CH9,,Active,D28 9PC. COUNTER HEIGHT SET,RUSTIC FINISH,GRAY LINEN FABRIC,1620,1705,,,27,,,,,,,,,,
D28-CHB,,Active,D28 COUNTER HEIGHT BENCH,GRAY LINEN FABRIC,* 1 BOX *,1,1,28,0,28,,,,,,,,,,
D28-CHC,Top Seller,Active,D28 COUNTER HEIGHT CHAIR **SET OF 2**,GRAY LINEN FABRIC,* 1 BOX *,281,295,106,0,106,,,,,,,,,,
D28-CHC1,,Active,D28 COUNTER HEIGHT CHAIR **SINGLE CHAIR**,GRAY LINEN FABRIC,* 1 BOX *,142,149,4,0,4,,,,,,,,,,
 ,,,,,,,,,,,,,,,,,,,,
D300-5,,Active,D300 5PC. DINING SET,GRAY COLOR,* 3 BOXES *,702,738,,,59,,,,,,,,,,
D300-6,,Active,D300 6PC. DINING SET W/ BENCH,GRAY COLOR,* 4 BOXES *,809,851,,,59,,,,,,,,,,
D300-7,,Active,D300 7PC. DINING SET,GRAY COLOR,* 4 BOXES *,884,930,,,41,,,,,,,,,,
D300-SET-B,,Active,D300 MIXED 5PC. DINING SET,D300/D303 DINING TABLE,6 SKIRT CHAIRS,1306,1374,,,18,,,,,,,,,,
D300-SET-D,,Active,D300 MIXED 6PC. DINING SET,D300/D303 DINING TABLE,4PC GRAY SC299 SKIRT CHAIR,1090,1147,,,28,,,,,,,,,,
D300-SET-F,,Active,D300 MIXED 7PC. DINING SET,D300/D303 DINING TABLE 1PC,SC299 SKIRT CHAIR 2PCS,1038,1092,,,55,,,,,,,,,,
D300-SET-H,,Active,D300 MIXED 6PC. DINING SET,D300/D303 DINING TABLE,2PC. GRAY SKIRT CHAIR,956,1006,,,55,,,,,,,,,,
D300-B,,Active,D300 BENCH,GRAY COLOR,* 1 BOX *,108,113,75,1,74,,,,,8/30/2022,30,,,,
D300-DT,,Active,D300 & D303 DINING TABLE,GRAY COLOR,* 1 BOX *,337,354,59,0,59,,,,,8/30/2022,90,,,,
D300-SC,Top Seller,Active,D300 SIDE CHAIR **SET OF 2**,GRAY COLOR,* 1 BOX *,183,192,124,0,124,,,,,8/30/2022,90,,,,
 ,,,,,,,,,,,,,,,,,,,,
D303-5,,Active,D303 5PC. DINING SET,BEIGE COLOR,* 3 BOXES *,702,738,,,51,,,,,,,,,,
D303-6,,Active,D303 6PC. DINING SET W/ BENCH,BEIGE COLOR,* 4 BOXES *,809,851,,,45,,,,,,,,,,
D303-7,,Active,D303 7PC. DINING SET,BEIGE COLOR,* 4 BOXES *,884,930,,,34,,,,,,,,,,
D303-SET-B,,Active,D303 MIXED 7PC. DINING SET,D300/D303 DINING TABLE,6PC. BEIGE SC302 SKIRT CHAIR,1306,1374,,,17,,,,,,,,,,
D303-SET-D,,Active,D303 MIXED 6PC. DINING SET,BEIGE CHAIRS,* 4 BOXES *,1090,1147,,,26,,,,,,,,,,
D303-SET-F,,Active,D303 MIXED 7PC. DINING SET,D300/D303 DINING TABLE,2PC. BEIGE SC302 SKIRT CHAIR,1038,1092,,,52,,,,,,,,,,
D303-SET-H,,Active,MIXED 6PC. DINING SET,* 4 BOXES *,,956,1006,,,45,,,,,,,,,,
D303-B,Top Seller,Active,D303 BENCH,BEIGE COLOR,* 1 BOX *,108,113,45,0,45,,,,,8/30/2022,40,,,,
D303-SC,Top Seller,Active,D303 SIDE CHAIR **SET OF 2**,BEIGE COLOR,* 1 BOX *,183,192,102,0,102,,,,,8/30/2022,60,,,,
 ,,,,,,,,,,,,,,,,,,,,
D31-CHT,,Active,D31 & D32 COUNTER HEIGHT TABLE ,CAPPUCCINO COLOR,* 2 BOXES *,1,1,,,73,,,,,,,,,,
D31CH7,,Active,D31 7PC. COUNTER HEIGHT SET W/ BENCH,CAPPUCCINO FINISH W/ BEIGE LINEN FABRIC,* 6 BOXES *,1698,1787,,,35,,,,,,,,,,
D31CH7-SC,,Active,D31 7PC. COUNTER HEIGHT SET,CAPPUCCINO FINISH,BEIGE LINEN FABRIC,1380,1452,,,52,,,,,,,,,,
D31CH9,,Active,D31 9PC. COUNTER HEIGHT SET,CAPPUCCINO FINISH,BEIGE LINEN FABRIC,1664,1751,,,39,,,,,,,,,,
D31-CHB,,Active,D31 COUNTER HEIGHT BENCH,BEIGE LINEN FABRIC,* 1 BOX *,1,1,35,0,35,,,,,,,,,,
D31-CHC,Top Seller,Active,D31 COUNTER HEIGHT CHAIR **SET OF 2**,BEIGE LINEN FABRIC,* 1 BOX *,285,299,157,0,157,,,,,,,,,,
D31-CHC1,,Active,D31 *SINGLE* COUNTER HEIGHT CHAIR,BEIGE LINEN FABRIC,* 1 BOX *,157,165,49,0,49,,,,,,,,,,
D31-CHTB,Top Seller,Active,D31 & D32 COUNTER HEIGHT TABLE BASE,CAPPUCCINO COLOR,* BOX 2 OF 2 *,0,,73,0,73,,,,,,,9/30/2022,1,,
D31-CHTT,Top Seller,Active,D31 & D32 COUNTER HEIGHT TABLE TOP,CAPPUCCINO COLOR,* BOX 1 OF 2 *,0,,75,0,75,,,,,,,9/30/2022,1,,
 ,,,,,,,,,,,,,,,,,,,,
D32CH7,,Active,D32 7PC. COUNTER HEGIHT SET,CAPPUCCINO FINSH W/ GRAY LINEN FABRIC,* 6 BOXES *,1698,1787,,,21,,,,,,,,,,
D32CH7-SC,,Active,D32 7PC. COUNTER HEIGHT SET,CAPPUCCINO FINISH,BEIGE LINEN FABRIC,1380,1452,,,55,,,,,,,,,,
D32CH9,,Active,D32 9PC. COUNTER HEIGHT SET,CAPPUCCINO FINISH,GRAY LINEN FABRIC,1664,1751,,,42,,,,,,,,,,
D32-CHB,,Active,D32 COUNTER HEIGHT BENCH,GRAY LINEN FABRIC,* 1 BOX *,446,469,21,0,21,,,,,,,9/30/2022,10,10/20/2022,10
D32-CHC,Top Seller,Active,D32 COUNTER HEIGHT CHAIR **SET OF 2**,GRAY LINEN FABRIC,* 1 BOX *,285,299,166,0,166,,,,,,,,,,
D32-CHC1,,Active,D32 *SINGLE* COUNTER HEIGHT CHAIR,GRAY LINEN FABRIC,* 1 BOX *,157,165,42,0,42,,,,,,,,,,
 ,,,,,,,,,,,,,,,,,,,,
D33,,Active,D33 5PC. DINING SET,CAPPUCCINO/ BEIGE COLOR,* 4 BOXES *,976,1027,,,0,,,,,,,,,,
D33DT,,Active,D33 & D34 DINING TABLE,CAPPUCCINO COLOR,* 2 BOXES *,446,469,,,0,,,,,,,,,,
D33-DTB,,Active,D33 & D34 DINING TABLE BASE,CAPPUCCINO COLOR,* BOX 2 OF 2 *,0,,0,0,0,,,,,,,,,10/20/2022,70
D33-DTT,,Active,D33 & D34 DINING TABLE TOP,CAPPUCCINO COLOR,* BOX 1 OF 2 *,0,,14,0,14,,,,,,,,,10/20/2022,74
 ,,,,,,,,,,,,,,,,,,,,
D34,,Active,D34 5PC. DINING SET,CAPPUCCINO/ GRAY COLOR,* 4 BOXES *,976,1027,,,0,,,,,,,,,,
 ,,,,,,,,,,,,,,,,,,,,
D35D7,Top Seller,Active,D35 7PC. DINING SET W/ BENCH,CAPPUCCINO FINISH W/ BEIGE FABRIC,* 6 BOXES *,1666,1753,,,27,,,,,,,,,,
D35D7-SC,,Active,D35 7PC. DINING SET,CAPPUCCINO FINISH W/ BEIGE FABRIC,* 5 BOXES *,1380,1452,,,108,,,,,,,,,,
D35D9,Top Seller,Active,D35 9PC. DINING SET,CAPPUCICNO FINISH W/ BEIGE FABRIC,* 6 BOXES *,1645,1731,,,102,,,,,,,,,,
D35DT,Top Seller,Active,D35 & D36 DINING TABLE,CAPPUCCINO COLOR,* 2 BOXES *,585,615,,,108,,,,,,,,,,
D35B,Top Seller,Active,D35 DOUBLE BENCH,BEIGE COLOR,* 1 BOX *,1,1,125,0,125,,,,,,,,,,
D35DTB,,Active,D35 & D36 DINING TABLE BASE,CAPPUCCINO COLOR,* BOX 2 OF 2 *,0,,108,0,108,,,7/30/2022,58,8/30/2022,58,9/30/2022,59,,
D35DTT,,Active,D35 & D36 DINING TABLE TOP,CAPPUCCINO COLOR,* BOX 1 OF 2 *,0,,129,0,129,,,7/30/2022,58,8/30/2022,58,9/30/2022,59,,
D35SC-1,,Active,D33 & D35 SIDE CHAIR **SINGLE CHAIR**,BEIGE COLOR,* 1 BOX *,1,1,27,0,27,,,7/30/2022,33,8/30/2022,33,9/30/2022,34,,
D35SC-2,Top Seller,Active,D33 & D35 SIDE CHAIR **SET OF 2**,BEIGE COLOR,* 1 BOX *,1,1,408,0,408,,,7/30/2022,293,8/30/2022,293,9/30/2022,294,,
 ,,,,,,,,,,,,,,,,,,,,
D37D7,,Active,D37 7PC. DINING SET W/ BENCH,RUSTIC FINISH W/ BEIGE FABRIC,* 6 BOXES *,1670,1757,,,3,,,,,,,,,,
D37D7-SC,,Active,D37 7PC. DINING SET,RUSTIC FINISH W/ BEIGE FABRIC,* 5 BOXES *,1342,1412,,,75,,,,,,,,,,
D37D9,,Active,D37 9PC. DINING SET,RUSTIC FINISH W/ BEIGE FABRIC,* 6 BOXES *,1607,1691,,,75,,,,,,,,,,
D37DT,,Active,D37 & D38 DINING TABLE,RUSTIC COLOR,* 2 BOXES *,1,1,,,75,,,,,,,,,,
D37-BN,,Active,D37 DOUBLE BENCH,BEIGE COLOR,* 1 BOX * ,1,1,4,0,4,7/14/2022,30,,,,,,,10/20/2022,30
D37-DTB,Top Seller,Active,D37 & D38 DINING TABLE BASE,RUSTIC COLOR,* BOX 2 OF 2 *,0,,75,0,75,,,,,8/30/2022,52,,,10/30/2022,100
D37-DTT,,Active,D37 & D38 DINING TABLE TOP,RUSTIC COLOR,* BOX 1 OF 2 *,0,,75,0,75,,,,,8/30/2022,52,,,10/30/2022,105
D37-SC1,,Active,D37 SIDE CHAIR **SINGLE CHAIR**,BEIGE COLOR,* 1 BOX *,1,1,3,0,3,,,,,8/30/2022,30,,,,
D37-SC2,Top Seller,Active,D37 SIDE CHAIR **SET OF 2**,BEIGE COLOR,* 1 BOX *,266,279,612,0,612,,,,,,,,,,
 ,,,,,,,,,,,,,,,,,,,,
D39-CHT,,Active,D39 & D40 COUNTER HEIGHT TABLE,RUSTIC FINISH,* 2 BOXES *,490,515,,,55,,,,,,,,,,
D39CH7,,Active,D39 7PC. COUNTER HEIGHT SET W/ C.H. BENCH,RUSTIC FINISH,BEIGE LINEN FABRIC,1622,1707,,,20,,,,,,,,,,
D39CH7-SC,,Active,D39 7PC. COUNTER HEIGHT SET,RUSTIC FINISH,BEIGE LINEN FABRIC,1313,1382,,,17,,,,,,,,,,
D39CH9,,Active,D39 9PC. COUNTER HEIGHT SET,RUSTIC FINISH,BEIGE LINEN FABRIC,1588,1671,,,13,,,,,,,,,,
D39-CHB,,Active,D39 COUNTER HEIGHT BENCH,BEIGE LINEN FABRIC,* 1 BOX *,442,465,45,0,45,,,,,,,,,,
D39-CHC,,Active,D39 COUNTER HEIGHT CHAIRS **SET OF 2**,BEIGE LINEN FABRIC,* 1 BOX *,275,289,52,0,52,,,,,8/30/2022,41,,,,
D39-CHC1,,Active,D39 COUNTER HEIGHT CHAIR **SINGLE CHAIR**,BEIGE LINEN FABRIC,* 1 BOX *,142,149,20,0,20,,,,,,,,,,
D39-CHTB,,Active,D39 & D40 COUNTER HEIGHT TABLE BASE,RUSTIC FINISH,* BOX 2 OF 2 *,0,,55,0,55,,,,,,,,,,
D39-CHTT,,Active,D39 & D40 COUNTER HEIGHT TABLE TOP,RUSTIC FINISH,* BOX 1 OF 2 *,0,,60,0,60,,,,,,,,,,
 ,,,,,,,,,,,,,,,,,,,,
D41D7,,Active,D41 7PC. DINING SET,GRAY COLOR,* 5 BOXES *,1412,1486,,,-1,,,,,,,,,,
D41D7B,,Active,D41 7PC. DINING SET W/ BENCH,GRAY COLOR,* 6 BOXES *,1708,1797,,,-1,,,,,,,,,,
D41D9,,Active,D41 9PC. DINING SET,GRAY COLOR,* 6 BOXES *,1715,1805,,,-1,,,,,,,,,,
D41-B,,Active,D41 BENCH,GRAY COLOR,LINEN LOOK FABRIC,414,435,33,0,33,,,,,,,,,,
D41-SC,Note,Active,D41 SIDE CHAIR **SET OF 2**,GRAY COLOR,LINEN LOOK FABRIC,1,1,23,0,23,,,7/22/2022,90,,,,,,
D41-SC1,,Active,D41 SIDE CHAIR **SINGLE CHAIR**,GRAY COLOR,LINEN LOOK FABRIC,186,195,-1,0,-1,,,7/22/2022,10,,,,,,
 ,,,,,,,,,,,,,,,,,,,,
D42-B,,Active,D42 BENCH,BEIGE COLOR,LINEN LOOK FABRIC,1,1,,,59,,,,,,,,,,
D42-DT,,Active,D42 DINING TABLE,WALNUT COLOR,* 2 BOXES *,503,529,,,-1,,,,,,,,,,
D42D7,Top Seller,Active,D42 7PC. DINING SET,WALNUT COLOR,* 5 BOXES *,1412,1486,,,-1,,,,,,,,,,
D42D7B,,Active,D42 7PC. DINING SET W/ BENCH,WALNUT COLOR,BEIGE LINEN LOOK FABRIC,1537,1617,,,-2,,,,,,,,,,
D42D7BB,New Item,Active,D42 7PC. DINING SET W/ BIG BENCH,BEIGE COLOR,* 6 BOXES *,1708,1797,,,-2,,,,,,,,,,
D42D9,Top Seller,Active,D42 9PC. DINING SET,WALNUT COLOR,* 6 BOXES *,1715,1805,,,-1,,,,,,,,,,
D42-BB,New Item,Active,D42 BIG BENCH,BEIGE COLOR,LINEN LOOK FABRIC,414,435,0,0,0,,,,,8/20/2022,50,,,,
D42-BL,,Active,D42 BENCH LEG,WALNUT COLOR,* BOX 2 OF 2 *,0,,59,0,59,,,,,,,,,,
D42-BT,,Active,D42 BENCH SEAT TOP,BEIGE COLOR,LINEN LOOK,0,,59,0,59,,,,,,,,,,
D42-DL,,Active,D41 & D42 TABLE LEAF (REPLACEMENT),WALNUT COLOR,REPLACEMENT PART,0,0,3,0,3,,,,,,,,,,
D42-DTB,,Active,D42 DINING TABLE BASE,WALNUT COLOR,* BOX 2 OF 2 *,0,,15,0,15,,,7/22/2022,199,8/20/2022,35,,,,
D42-DTT,Note,Active,D42 DINING TABLE TOP,WALNUT COLOR,* BOX 1 OF 2 *,0,,-1,0,-1,,,7/22/2022,234,8/20/2022,35,,,,
D42-SC,,Active,D42 SIDE CHAIR **SET OF 2**,BEIGE COLOR,LINEN LOOK FABRIC,304,319,1085,1,1084,,,,,,,,,,
D42-SC1,Top Seller,Active,D42 SIDE CHAIR **SINGLE CHAIR**,BEIGE COLOR,LINEN LOOK FABRIC,186,195,-2,0,-2,,,,,N/D,25,,,,
 ,,,,,,,,,,,,,,,,,,,,
D44-DT,,Active,D44 DINING TABLE,LIGHT GRAY COLOR,* 2 BOXES *,300,315,,,191,,,,,,,,,,
D44D5,Top Seller,Active,D44 5PC. DINING SET,LIGHT GRAY COLOR,BEIGE LINEN FABRIC,716,753,,,191,,,,,,,,,,
D44D6,Top Seller,Active,D44 6PC. DINING SET W/ BENCH,LIGHT GRAY COLOR,LINEN LOOK,819,862,,,191,,,,,,,,,,
D44D7,Top Seller,Active,D44 7PC. DINING SET,LIGHT GRAY COLOR,LINEN LOOK,924,972,,,176,,,,,,,,,,
D44-B,Top Seller,Active,D44 BENCH,BEIGE FABRIC,LINEN LOOK,104,109,209,0,209,,,,,,,,,,
D44-DTB,,Active,D44 DINING TABLE LEG (BASE),LIGHT GRAY COLOR,* BOX 2 OF 2 *,0,,210,0,210,,,,,,,,,,
D44-DTT,,Active,D44 DINING TABLE TOP,LIGHT GRAY COLOR,* BOX 1 OF 2 *,0,,191,0,191,,,,,,,,,10/30/2022,30
D44-SC,Top Seller,Active,D44 SIDE CHAIR **SET OF 2**,BEIGE FABRIC,LINEN LOOK,209,219,528,0,528,,,,,,,,,10/30/2022,30
 ,,,,,,,,,,,,,,,,,,,,
D45-CHT,,Active,D45 & D49 COUNTER HEIGHT TABLE,WALNUT COLOR,* 2 BOXES *,541,569,,,3,,,,,,,,,,
D45CH7,,Active,D45 7PC. COUNTER HEIGHT SET W/ BENCH,WALNUT FINISH,* 6 BOXES *,1704,1793,,,3,,,,,,,,,,
D45CH7-CHC,,Active,D45 7PC. COUNTER HEIGHT SET,GRAY COLOR,* 5 BOXES *,1382,1454,,,3,,,,,,,,,,
D45CH9,,Active,D45 9PC. COUNTER HEIGHT SET,WALNUT COLOR,GRAY LINEN LOOK,1662,1749,,,3,,,,,,,,,,
D45-CHB,,Active,D45 COUNTER HEIGHT BENCH,GRAY COLOR,LINEN LOOK FABRIC,452,475,30,0,30,,,,,,,,,,
D45-CHC1,,Active,D45 COUNTER HEIGTH CHAIR **SINGLE CHAIR**,WALNUT COLOR,GRAY LINEN LOOK,152,159,29,0,29,,,,,,,,,,
D45-CHC2,,Active,D45 COUNTER HEIGHT CHAIR **SET OF 2**,WALNUT COLOR,GRAY LINEN LOOK,281,295,65,0,65,,,,,,,,,,
